patient|anim_group|breed|age_in_days|wt_in_kg|amount|amount_units|amount_certain|expo_time|expo_certain|finding_type|finding_numb|when_seen|finding|status|time_to_onset
130009435|"Feline Domestic"|"Domestic Shorthair Cat"|913|3.1|0.000|"Not App"|"Not Specific"|"2013-02-01-23.50.05"|"Possible"|"Lab Test"|1|"2013-02-02-17.00.04"|"Serum Alanine Aminotransferase"|"Elevated"|"00000000170959.000000"
130009435|"Feline Domestic"|"Domestic Shorthair Cat"|913|3.1|0.000|"Not App"|"Not Specific"|"2013-02-01-23.50.05"|"Possible"|"Lab Test"|2|"2013-02-02-17.00.04"|"Serum Alkaline Phosphatase"|"Elevated"|"00000000170959.000000"
130009435|"Feline Domestic"|"Domestic Shorthair Cat"|913|3.1|0.000|"Not App"|"Not Specific"|"2013-02-01-23.50.05"|"Possible"|"Lab Test"|4|"2013-02-02-17.00.04"|"Serum Creatinine"|"Elevated"|"00000000170959.000000"
130009435|"Feline Domestic"|"Domestic Shorthair Cat"|913|3.1|0.000|"Not App"|"Not Specific"|"2013-02-01-23.50.05"|"Possible"|"Lab Test"|3|"2013-02-02-17.00.04"|"Serum Total Protein"|"Elevated"|"00000000170959.000000"
130009944|"Canine Domestic"|"Coton de Tulear Dog"|547|3.6|0.000|"Not App"|"Not Specific"|"2013-02-03-17.50.13"|"Evidence"|"Condition"|1|"2013-02-03-18.10.29"|"Subdued"|"Mild"|"00000000002016.000000"
130010184|"Canine Domestic"|"Miniature Poodle Dog"|730|4.7|0.000|"Not App"|"Not Specific"|"2013-02-04-13.43.38"|"Evidence"|"Condition"|1|"2013-02-04-14.00.01"|"Diarrhea"|"Mild"|"00000000001623.000000"
130010131|"Canine Domestic"|"Standard Poodle Dog"|4017|20.3|2.500|"lb"|"Evidence"|"2013-02-04-11.30.02"|"Evidence"|"Condition"|1|"2013-02-04-14.15.06"|"Polyuria"|"Moderate"|"00000000024504.000000"
130010131|"Canine Domestic"|"Standard Poodle Dog"|4017|20.3|2.500|"lb"|"Evidence"|"2013-02-04-11.30.02"|"Evidence"|"Condition"|1|"2013-02-04-19.30.06"|"Polyuria"|"Normal"|"00000000080004.000000"
130011750|"Canine Domestic"|"Parson Russell Terrier"|1095|9.0|10.000|"count"|"Possible"|"2013-02-09-17.45.07"|"Evidence"|"Condition"|1|"2013-02-09-18.35.19"|"Vomiting"|"Mild"|"00000000005012.000000"
130013074|"Canine Domestic"|"Yorkshire Terrier"|1826|2.6|0.000|"Not App"|"Not Specific"|"2013-02-13-17.30.00"|"Evidence"|"Condition"|1|"2013-02-14-07.00.55"|"Diarrhea"|"Unknown"|"00000000133055.000000"
130013074|"Canine Domestic"|"Yorkshire Terrier"|1826|2.6|0.000|"Not App"|"Not Specific"|"2013-02-13-17.30.00"|"Evidence"|"Condition"|2|"2013-02-14-07.00.55"|"Fecal Foreign Body"|"Unknown"|"00000000133055.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Condition"|1|"2013-02-14-17.00.09"|"Vomiting"|"Mild"|"00000000062950.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Condition"|1|"2013-02-14-18.00.09"|"Vomiting"|"Moderate"|"00000000072950.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Condition"|3|"2013-02-14-21.30.50"|"Dehydration"|"Mild"|"00000000110031.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Condition"|2|"2013-02-14-21.30.50"|"Subdued"|"Mild"|"00000000110031.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Condition"|10|"2013-02-14-22.30.50"|"Azotemia"|"Mild"|"00000000120031.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Lab Test"|4|"2013-02-14-22.30.50"|"Blood Urea Nitrogen"|"High"|"00000000120031.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Lab Test"|8|"2013-02-14-22.30.50"|"Hematocrit"|"Normal"|"00000000120031.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Condition"|11|"2013-02-14-22.30.50"|"Hyperkalemia"|"Mild"|"00000000120031.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Lab Test"|5|"2013-02-14-22.30.50"|"Serum Creatinine"|"High"|"00000000120031.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Lab Test"|9|"2013-02-14-22.30.50"|"Serum Glucose"|"Elevated"|"00000000120031.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Lab Test"|6|"2013-02-14-22.30.50"|"Serum Potassium"|"High"|"00000000120031.000000"
130013286|"Canine Domestic"|"American Eskimo Dog"|4017|10.8|17.500|"count"|"Possible"|"2013-02-14-10.30.19"|"Evidence"|"Lab Test"|7|"2013-02-14-22.30.50"|"Serum Total Protein"|"Elevated"|"00000000120031.000000"
130013632|"Canine Domestic"|"Bichon Frise Dog"|2556|4.0|1.000|"count"|"Observed"|"2013-02-15-23.50.08"|"Observed"|"Condition"|1|"2013-02-16-00.05.16"|"Lethargy"|"Mild"|"00000000001508.000000"
130013632|"Canine Domestic"|"Bichon Frise Dog"|2556|4.0|1.000|"count"|"Observed"|"2013-02-15-23.50.08"|"Observed"|"Condition"|2|"2013-02-16-00.05.20"|"Behavior Change"|"Mild"|"00000000001512.000000"
130013838|"Canine Domestic"|"Labrador Retriever"|2191|44.0|0.500|"lb"|"Observed"|"2013-02-16-15.30.39"|"Evidence"|"Condition"|1|"2013-02-16-16.30.04"|"Vomiting"|"Mild"|"00000000005925.000000"
130013868|"Canine Domestic"|"Doberman Pinscher Dog"|1095|28.9|10.000|"count"|"Evidence"|"2013-02-16-17.00.07"|"Evidence"|"Condition"|1|"2013-02-16-17.45.59"|"Pacing"|"Mild"|"00000000004552.000000"
130013838|"Canine Domestic"|"Labrador Retriever"|2191|44.0|0.500|"lb"|"Observed"|"2013-02-16-15.30.39"|"Evidence"|"Condition"|1|"2013-02-17-12.00.03"|"Vomiting"|"Normal"|"00000000202924.000000"
130014025|"Canine Domestic"|"Labrador Retriever"|1826|38.5|0.500|"lb"|"Evidence"|"2013-02-17-01.30.37"|"Evidence"|"Condition"|1|"2013-02-17-16.00.26"|"Fecal Foreign Body"|"Moderate"|"00000000142949.000000"
130014311|"Canine Domestic"|"Boston Terrier"|210|4.0|5.000|"count"|"Possible"|"2013-02-17-22.06.23"|"Observed"|"Condition"|1|"2013-02-18-01.40.37"|"Vomiting"|"Mild"|"00000000033414.000000"
130015741|"Canine Domestic"|"Weimaraner Dog"|913|31.7|1.000|"lb"|"Possible"|"2013-02-21-09.00.25"|"Observed"|"Condition"|1|"2013-02-22-09.00.23"|"Fecal Foreign Body"|"Mild"|"00000000235958.000000"
130016092|"Canine Domestic"|"Canine Domestic Unspecified"|1460|22.6|0.000|"Not App"|"Not Specific"|"2013-02-23-19.30.51"|"Evidence"|"Condition"|1|"2013-02-23-19.45.25"|"Vomiting"|"Moderate"|"00000000001434.000000"
130016253|"Canine Domestic"|"Parson Russell Terrier"|2556|9.0|4.000|"count"|"Possible"|"2013-02-23-20.30.37"|"Observed"|"Condition"|1|"2013-02-24-09.00.04"|"Lethargy"|"Mild"|"00000000122927.000000"
130016226|"Feline Domestic"|"Domestic Shorthair Cat"|210|2.7|0.000|"Not App"|"Not Specific"|"2013-02-24-09.50.51"|"Observed"|"Condition"|1|"2013-02-24-10.20.30"|"Vomiting"|"Mild"|"00000000002939.000000"
130016226|"Feline Domestic"|"Domestic Shorthair Cat"|210|2.7|0.000|"Not App"|"Not Specific"|"2013-02-24-09.50.51"|"Observed"|"Condition"|2|"2013-02-24-10.30.30"|"Retching"|"Mild"|"00000000003939.000000"
130017070|"Canine Domestic"|"Pomeranian Dog"|730|6.2|7.000|"count"|"Possible"|"2013-02-26-09.00.40"|"Observed"|"Condition"|1|"2013-02-26-21.00.55"|"Ataxia"|"Mild"|"00000000120015.000000"
130017070|"Canine Domestic"|"Pomeranian Dog"|730|6.2|7.000|"count"|"Possible"|"2013-02-26-09.00.40"|"Observed"|"Condition"|3|"2013-02-26-21.00.55"|"Nystagmus"|"Mild"|"00000000120015.000000"
130017070|"Canine Domestic"|"Pomeranian Dog"|730|6.2|7.000|"count"|"Possible"|"2013-02-26-09.00.40"|"Observed"|"Condition"|2|"2013-02-26-21.00.55"|"Paw Shaking"|"Mild"|"00000000120015.000000"
130017070|"Canine Domestic"|"Pomeranian Dog"|730|6.2|7.000|"count"|"Possible"|"2013-02-26-09.00.40"|"Observed"|"Condition"|3|"2013-02-26-23.40.51"|"Nystagmus"|"Normal"|"00000000144011.000000"
130017149|"Canine Domestic"|"Chihuahua Dog"|1826|3.6|0.000|"Not App"|"Not Specific"|"2013-02-27-11.15.30"|"Evidence"|"Lab Test"|1|"2013-02-27-12.00.16"|"Blood Urea Nitrogen"|"Elevated"|"00000000004446.000000"
130017149|"Canine Domestic"|"Chihuahua Dog"|1826|3.6|0.000|"Not App"|"Not Specific"|"2013-02-27-11.15.30"|"Evidence"|"Condition"|2|"2013-02-27-12.00.16"|"Elevated Blood Urea Nitrogen"|"Mild"|"00000000004446.000000"
130017149|"Canine Domestic"|"Chihuahua Dog"|1826|3.6|0.000|"Not App"|"Not Specific"|"2013-02-27-11.15.30"|"Evidence"|"Lab Test"|3|"2013-02-27-12.00.16"|"Serum Creatinine"|"Normal"|"00000000004446.000000"
130019158|"Canine Domestic"|"Shih Tzu Dog"|135|2.7|1.000|"count"|"Possible"|"2013-03-05-12.30.32"|"Possible"|"Condition"|1|"2013-03-05-13.00.46"|"Vomiting"|"Moderate"|"00000000003014.000000"
130019158|"Canine Domestic"|"Shih Tzu Dog"|135|2.7|1.000|"count"|"Possible"|"2013-03-05-12.30.32"|"Possible"|"Condition"|2|"2013-03-05-13.50.46"|"Trembling"|"Mild"|"00000000012014.000000"
130020746|"Canine Domestic"|"Australian Shepherd Dog"|1826|17.2|12.000|"count"|"Possible"|"2013-03-10-17.00.40"|"Evidence"|"Condition"|1|"2013-03-10-21.30.16"|"Vomiting"|"Mild"|"00000000042936.000000"
130021908|"Canine Domestic"|"Yorkshire Terrier"|150|2.9|1.000|"count"|"Observed"|"2013-03-14-17.30.38"|"Observed"|"Condition"|2|"2013-03-14-18.50.25"|"Retching"|"Mild"|"00000000011947.000000"
130021908|"Canine Domestic"|"Yorkshire Terrier"|150|2.9|1.000|"count"|"Observed"|"2013-03-14-17.30.38"|"Observed"|"Condition"|1|"2013-03-14-18.50.25"|"Vomiting"|"Mild"|"00000000011947.000000"
130021908|"Canine Domestic"|"Yorkshire Terrier"|150|2.9|1.000|"count"|"Observed"|"2013-03-14-17.30.38"|"Observed"|"Condition"|1|"2013-03-14-19.45.15"|"Vomiting"|"Mild"|"00000000021437.000000"
130021908|"Canine Domestic"|"Yorkshire Terrier"|150|2.9|1.000|"count"|"Observed"|"2013-03-14-17.30.38"|"Observed"|"Condition"|3|"2013-03-14-19.54.56"|"Licking Object"|"Mild"|"00000000022418.000000"
130022922|"Canine Domestic"|"Dachshund Dog"|547|8.6|3.000|"count"|"Possible"|"2013-03-17-13.30.53"|"Possible"|"Condition"|1|"2013-03-17-18.30.49"|"Hyperactivity"|"Moderate"|"00000000045956.000000"
130022922|"Canine Domestic"|"Dachshund Dog"|547|8.6|3.000|"count"|"Possible"|"2013-03-17-13.30.53"|"Possible"|"Condition"|3|"2013-03-17-18.30.49"|"Panting"|"Moderate"|"00000000045956.000000"
130022922|"Canine Domestic"|"Dachshund Dog"|547|8.6|3.000|"count"|"Possible"|"2013-03-17-13.30.53"|"Possible"|"Condition"|2|"2013-03-17-18.30.49"|"Trembling"|"Mild"|"00000000045956.000000"
130023809|"Canine Domestic"|"Parson Russell Terrier"|3287|9.0|20.000|"count"|"Evidence"|"2013-03-20-16.30.23"|"Evidence"|"Condition"|1|"2013-03-20-16.40.05"|"Trembling"|"Mild"|"00000000000942.000000"
130025344|"Canine Domestic"|"Cavalier King Charles Spaniel"|730|6.7|0.000|"Unk"|"Unknown"|"2013-03-24-08.00.27"|"Possible"|"Condition"|1|"2013-03-24-21.15.13"|"Vomiting"|"Mild"|"00000000131446.000000"
130025344|"Canine Domestic"|"Cavalier King Charles Spaniel"|730|6.7|0.000|"Unk"|"Unknown"|"2013-03-24-08.00.27"|"Possible"|"Condition"|3|"2013-03-24-22.00.06"|"Abdominal Pain"|"Moderate"|"00000000135939.000000"
130025344|"Canine Domestic"|"Cavalier King Charles Spaniel"|730|6.7|0.000|"Unk"|"Unknown"|"2013-03-24-08.00.27"|"Possible"|"Condition"|2|"2013-03-24-22.00.06"|"Lethargy"|"Mild"|"00000000135939.000000"
130025344|"Canine Domestic"|"Cavalier King Charles Spaniel"|730|6.7|0.000|"Unk"|"Unknown"|"2013-03-24-08.00.27"|"Possible"|"Condition"|4|"2013-03-24-22.00.06"|"Tacky Mucous Membranes"|"Mild"|"00000000135939.000000"
130027002|"Canine Domestic"|"Canine Domestic Unspecified"|1826|15.8|1.000|"count"|"Suspected"|"2013-03-29-10.00.22"|"Observed"|"Condition"|1|"2013-03-30-00.15.12"|"Vomiting"|"Mild"|"00000000141450.000000"
130028980|"Canine Domestic"|"Golden Retriever"|1460|40.7|2.000|"count"|"Possible"|"2013-04-03-23.00.10"|"Suspected"|"Condition"|1|"2013-04-04-18.20.15"|"Lethargy"|"Mild"|"00000000192005.000000"
130030732|"Canine Domestic"|"Labrador Retriever"|140|7.2|10.000|"count"|"Possible"|"2013-04-09-13.30.35"|"Evidence"|"Condition"|1|"2013-04-09-18.45.47"|"Vomiting"|"Mild"|"00000000051512.000000"
130030732|"Canine Domestic"|"Labrador Retriever"|140|7.2|10.000|"count"|"Possible"|"2013-04-09-13.30.35"|"Evidence"|"Condition"|2|"2013-04-09-21.00.59"|"Lethargy"|"Mild"|"00000000073024.000000"
130033207|"Canine Domestic"|"Coton de Tulear Dog"|1460|5.8|5.000|"count"|"Observed"|"2013-04-16-19.45.24"|"Evidence"|"Condition"|1|"2013-04-16-13.00.00"|"Vomiting"|"Mild"|"Date error"
130035206|"Canine Domestic"|"Border Collie Dog"|1460|23.5|0.000|"Unk"|"Unknown"|"2013-04-21-08.00.46"|"Evidence"|"Condition"|1|"2013-04-21-11.00.40"|"Vomiting"|"Mild"|"00000000025954.000000"
130035206|"Canine Domestic"|"Border Collie Dog"|1460|23.5|0.000|"Unk"|"Unknown"|"2013-04-21-08.00.46"|"Evidence"|"Condition"|2|"2013-04-21-15.00.40"|"Ataxia"|"Moderate"|"00000000065954.000000"
130035206|"Canine Domestic"|"Border Collie Dog"|1460|23.5|0.000|"Unk"|"Unknown"|"2013-04-21-08.00.46"|"Evidence"|"Condition"|3|"2013-04-21-15.00.40"|"Head Tremors"|"Moderate"|"00000000065954.000000"
130035206|"Canine Domestic"|"Border Collie Dog"|1460|23.5|0.000|"Unk"|"Unknown"|"2013-04-21-08.00.46"|"Evidence"|"Condition"|4|"2013-04-21-15.00.40"|"Hypermetria"|"Moderate"|"00000000065954.000000"
130035206|"Canine Domestic"|"Border Collie Dog"|1460|23.5|0.000|"Unk"|"Unknown"|"2013-04-21-08.00.46"|"Evidence"|"Condition"|5|"2013-04-21-15.00.40"|"Hypernatremia"|"Mild"|"00000000065954.000000"
130035206|"Canine Domestic"|"Border Collie Dog"|1460|23.5|0.000|"Unk"|"Unknown"|"2013-04-21-08.00.46"|"Evidence"|"Lab Test"|6|"2013-04-21-15.00.40"|"Serum Sodium"|"Elevated"|"00000000065954.000000"
130035206|"Canine Domestic"|"Border Collie Dog"|1460|23.5|0.000|"Unk"|"Unknown"|"2013-04-21-08.00.46"|"Evidence"|"Condition"|3|"2013-04-22-16.30.58"|"Head Tremors"|"Mild"|"00000001083012.000000"
130037072|"Canine Domestic"|"Shetland Sheepdog"|2921|15.8|10.000|"count"|"Possible"|"2013-04-27-17.00.50"|"Evidence"|"Condition"|1|"2013-04-27-21.15.24"|"Vomiting"|"Mild"|"00000000041434.000000"
130037467|"Canine Domestic"|"Shih Tzu Dog"|365|5.0|5.000|"count"|"Possible"|"2013-04-27-18.00.32"|"Evidence"|"Condition"|1|"2013-04-28-08.00.56"|"Vomiting"|"Unknown"|"00000000140024.000000"
130037467|"Canine Domestic"|"Shih Tzu Dog"|365|5.0|5.000|"count"|"Possible"|"2013-04-27-18.00.32"|"Evidence"|"Condition"|2|"2013-04-28-12.00.56"|"Diarrhea"|"Unknown"|"00000000180024.000000"
130037467|"Canine Domestic"|"Shih Tzu Dog"|365|5.0|5.000|"count"|"Possible"|"2013-04-27-18.00.32"|"Evidence"|"Condition"|3|"2013-04-28-15.00.56"|"Bloody Diarrhea"|"Unknown"|"00000000210024.000000"
130038060|"Canine Domestic"|"Volpino Italiano Dog"|3287|12.0|0.000|"Unk"|"Unknown"|"2013-04-29-20.00.23"|"Observed"|"Condition"|1|"2013-04-30-03.00.31"|"Vomiting"|"Moderate"|"00000000070008.000000"
130038066|"Canine Domestic"|"Border Collie Dog"|180|14.7|10.000|"count"|"Suspected"|"2013-04-30-13.00.29"|"Evidence"|"Condition"|1|"2013-04-30-14.15.24"|"Vomiting"|"Mild"|"00000000011455.000000"
130038331|"Canine Domestic"|"Pug Dog"|365|9.0|9.000|"count"|"Evidence"|"2013-04-30-12.00.57"|"Evidence"|"Condition"|1|"2013-05-01-08.00.20"|"Anorexia"|"Mild"|"00000000195923.000000"
130038331|"Canine Domestic"|"Pug Dog"|365|9.0|9.000|"count"|"Evidence"|"2013-04-30-12.00.57"|"Evidence"|"Condition"|2|"2013-05-01-08.00.20"|"Vomiting"|"Mild"|"00000000195923.000000"
130038567|"Canine Domestic"|"Labrador Retriever"|2191|38.5|4.000|"lb"|"Observed"|"2013-05-01-17.30.24"|"Evidence"|"Condition"|1|"2013-05-01-20.00.13"|"Vomiting"|"Mild"|"00000000022949.000000"
130039939|"Canine Domestic"|"Canine Domestic Unspecified"|270|15.0|24.000|"oz"|"Evidence"||"Observed"|"Condition"|2|"2013-05-05-08.00.15"|"Fecal Foreign Body"|"Mild"|"Date error"
130039939|"Canine Domestic"|"Canine Domestic Unspecified"|270|15.0|24.000|"oz"|"Evidence"||"Observed"|"Lab Test"|1|"2013-05-05-12.00.15"|"Serum Creatinine"|"Normal"|"Date error"
130041126|"Feline Domestic"|"Domestic Mediumhair Cat"|365|4.5|10.000|"count"|"Possible"|"2013-05-08-14.30.45"|"Suspected"|"Condition"|1|"2013-05-08-17.40.12"|"Diarrhea"|"Mild"|"00000000030927.000000"
130009662|"Canine Domestic"|"Labrador Retriever"|2556|30.3|2.000|"cup"|"Evidence"|"2013-02-02-18.45.52"|"Evidence"|"Condition"|2|"2013-05-08-18.30.53"|"Diarrhea"|"Moderate"|"00000305234501.000000"
130009662|"Canine Domestic"|"Labrador Retriever"|2556|30.3|2.000|"cup"|"Evidence"|"2013-02-02-18.45.52"|"Evidence"|"Condition"|1|"2013-05-08-18.30.53"|"Lethargy"|"Severe"|"00000305234501.000000"
130009662|"Canine Domestic"|"Labrador Retriever"|2556|30.3|2.000|"cup"|"Evidence"|"2013-02-02-18.45.52"|"Evidence"|"Condition"|3|"2013-05-09-00.00.07"|"Anemia"|"Unknown"|"00000306051415.000000"
130009662|"Canine Domestic"|"Labrador Retriever"|2556|30.3|2.000|"cup"|"Evidence"|"2013-02-02-18.45.52"|"Evidence"|"Condition"|6|"2013-05-09-00.00.07"|"Elevated Creatinine"|"Mild"|"00000306051415.000000"
130009662|"Canine Domestic"|"Labrador Retriever"|2556|30.3|2.000|"cup"|"Evidence"|"2013-02-02-18.45.52"|"Evidence"|"Lab Test"|5|"2013-05-09-00.00.07"|"Serum Creatinine"|"High"|"00000306051415.000000"
130009662|"Canine Domestic"|"Labrador Retriever"|2556|30.3|2.000|"cup"|"Evidence"|"2013-02-02-18.45.52"|"Evidence"|"Condition"|4|"2013-05-09-00.00.07"|"Thrombocytopenia"|"Unknown"|"00000306051415.000000"
130042065|"Canine Domestic"|"Yorkshire Terrier"|913|5.4|2.000|"count"|"Suspected"|"2013-05-10-21.30.06"|"Evidence"|"Condition"|2|"2013-05-09-08.00.07"|"Diarrhea"|"Mild"|"Date error"
130042065|"Canine Domestic"|"Yorkshire Terrier"|913|5.4|2.000|"count"|"Suspected"|"2013-05-10-21.30.06"|"Evidence"|"Condition"|1|"2013-05-09-08.00.07"|"Vomiting"|"Mild"|"Date error"
130041700|"Canine Domestic"|"German Shepherd Dog"|4017|27.1|1.000|"count"|"Observed"|"2013-05-09-14.00.01"|"Observed"|"Condition"|2|"2013-05-09-16.00.24"|"Diarrhea"|"Moderate"|"00000000020023.000000"
130041700|"Canine Domestic"|"German Shepherd Dog"|4017|27.1|1.000|"count"|"Observed"|"2013-05-09-14.00.01"|"Observed"|"Condition"|1|"2013-05-10-04.00.24"|"Vomiting"|"Mild"|"00000000140023.000000"
130042065|"Canine Domestic"|"Yorkshire Terrier"|913|5.4|2.000|"count"|"Suspected"|"2013-05-10-21.30.06"|"Evidence"|"Condition"|2|"2013-05-10-08.00.07"|"Diarrhea"|"Normal"|"Date error"
130042065|"Canine Domestic"|"Yorkshire Terrier"|913|5.4|2.000|"count"|"Suspected"|"2013-05-10-21.30.06"|"Evidence"|"Condition"|1|"2013-05-10-08.00.07"|"Vomiting"|"Normal"|"Date error"
130042077|"Canine Domestic"|"German Shepherd Dog"|730|29.4|10.000|"count"|"Evidence"|"2013-05-10-18.00.14"|"Observed"|"Condition"|2|"2013-05-10-20.30.33"|"Behavior Change"|"Not asked"|"00000000023019.000000"
130042077|"Canine Domestic"|"German Shepherd Dog"|730|29.4|10.000|"count"|"Evidence"|"2013-05-10-18.00.14"|"Observed"|"Condition"|1|"2013-05-10-20.30.33"|"Grass Ingestion"|"Not asked"|"00000000023019.000000"
130042077|"Canine Domestic"|"German Shepherd Dog"|730|29.4|10.000|"count"|"Evidence"|"2013-05-10-18.00.14"|"Observed"|"Condition"|3|"2013-05-10-22.45.33"|"Vomiting"|"Mild"|"00000000044519.000000"
130044096|"Canine Domestic"|"Miniature Dachshund Dog"|3287|10.8|10.000|"count"|"Evidence"|"2013-05-15-23.00.32"|"Observed"|"Condition"|1|"2013-05-16-08.00.04"|"Lethargy"|"Moderate"|"00000000085932.000000"
130044096|"Canine Domestic"|"Miniature Dachshund Dog"|3287|10.8|10.000|"count"|"Evidence"|"2013-05-15-23.00.32"|"Observed"|"Condition"|2|"2013-05-16-08.00.45"|"Inappetence"|"Mild"|"00000000090013.000000"
130044306|"Canine Domestic"|"Border Collie Dog"|270|19.2|0.000|"Unk"|"Unknown"|"2013-05-16-21.30.15"|"Unknown"|"Condition"|1|"2013-05-16-23.00.40"|"Vomiting"|"Mild"|"00000000013025.000000"
130046451|"Canine Domestic"|"Maltese Dog"|4017|4.9|1.000|"count"|"Observed"|"2013-05-22-12.00.42"|"Observed"|"Condition"|1|"2013-05-22-17.00.37"|"Vomiting"|"Mild"|"00000000045955.000000"
130050585|"Canine Domestic"|"Golden Retriever"|330|29.4|1.000|"count"|"Evidence"|"2013-06-02-12.00.09"|"Evidence"|"Condition"|2|"2013-06-02-14.00.36"|"Polydipsia"|"Mild"|"00000000020027.000000"
130050585|"Canine Domestic"|"Golden Retriever"|330|29.4|1.000|"count"|"Evidence"|"2013-06-02-12.00.09"|"Evidence"|"Condition"|1|"2013-06-02-16.30.36"|"Diarrhea"|"Mild"|"00000000043027.000000"
130050800|"Canine Domestic"|"Labrador Retriever"|150|15.8|2.500|"count"|"Possible"|"2013-06-02-20.00.31"|"Evidence"|"Condition"|1|"2013-06-03-08.45.40"|"Vomiting"|"Mild"|"00000000124509.000000"
130052468|"Canine Domestic"|"Yorkshire Terrier"|730|1.8|5.000|"count"|"Possible"|"2013-06-06-20.00.05"|"Observed"|"Lab Test"|1|"2013-06-07-15.00.47"|"Blood Urea Nitrogen"|"Normal"|"00000000190042.000000"
130052468|"Canine Domestic"|"Yorkshire Terrier"|730|1.8|5.000|"count"|"Possible"|"2013-06-06-20.00.05"|"Observed"|"Lab Test"|2|"2013-06-07-15.00.47"|"Serum Creatinine"|"Normal"|"00000000190042.000000"
130054741|"Canine Domestic"|"Beagle Dog"|913|13.0|5.500|"count"|"Evidence"|"2013-06-13-06.00.23"|"Observed"|"Condition"|1|"2013-06-13-05.00.45"|"Lethargy"|"Mild"|"Date error"
130054741|"Canine Domestic"|"Beagle Dog"|913|13.0|5.500|"count"|"Evidence"|"2013-06-13-06.00.23"|"Observed"|"Condition"|5|"2013-06-13-08.00.45"|"Hyperthermia"|"Mild"|"00000000020022.000000"
130054741|"Canine Domestic"|"Beagle Dog"|913|13.0|5.500|"count"|"Evidence"|"2013-06-13-06.00.23"|"Observed"|"Condition"|1|"2013-06-13-08.00.45"|"Lethargy"|"Moderate"|"00000000020022.000000"
130054741|"Canine Domestic"|"Beagle Dog"|913|13.0|5.500|"count"|"Evidence"|"2013-06-13-06.00.23"|"Observed"|"Vital Sign"|4|"2013-06-13-08.00.45"|"Temperature"|"High"|"00000000020022.000000"
130054741|"Canine Domestic"|"Beagle Dog"|913|13.0|5.500|"count"|"Evidence"|"2013-06-13-06.00.23"|"Observed"|"Condition"|2|"2013-06-13-09.45.16"|"Tachycardia"|"Mild"|"00000000034453.000000"
130054741|"Canine Domestic"|"Beagle Dog"|913|13.0|5.500|"count"|"Evidence"|"2013-06-13-06.00.23"|"Observed"|"Vital Sign"|3|"2013-06-13-09.45.23"|"Heart Rate"|"High"|"00000000034500.000000"
130055143|"Canine Domestic"|"Bullmastiff Dog"|365|41.4|0.000|"Not App"|"Not Specific"|"2013-06-13-16.30.46"|"Evidence"|"Condition"|1|"2013-06-14-07.00.07"|"Vomiting"|"Mild"|"00000000142921.000000"
130055143|"Canine Domestic"|"Bullmastiff Dog"|365|41.4|0.000|"Not App"|"Not Specific"|"2013-06-13-16.30.46"|"Evidence"|"Lab Test"|4|"2013-06-14-10.00.37"|"Blood Urea Nitrogen"|"Normal"|"00000000172951.000000"
